Data_de_Venda,Nome_do_Produto,Quantidade_Vendida,Preço_Unitário,Região_de_Venda,Promoção_Ativa
2024-09-01,Lenço Umedecido,16,4.88,Norte,Não
2024-09-01,Fralda P,76,24.47,Sudeste,Não
2024-09-01,Papel Higiênico 30m,8,5.64,Sul,Não
2024-09-01,Papel Higiênico 40m,19,6.57,Norte,Não
2024-09-01,Fralda M,30,27.52,Centro-Oeste,Não
2024-09-01,Papel Higiênico 30m,74,5.49,Sul,Não
2024-09-01,Papel Higiênico 30m,7,5.59,Centro-Oeste,Não
2024-09-01,Papel Toalha FD,13,6.63,Sudeste,Não
2024-09-01,Fralda G,3,27.23,Sudeste,Não
2024-09-01,Papel Higiênico 30m,21,6.04,Nordeste,Não
2024-09-01,Papel Toalha FT,13,7.88,Sul,Não
2024-09-01,Papel Higiênico 50m,69,7.83,Centro-Oeste,Não
2024-09-01,Fralda P,20,23.02,Sul,Não
2024-09-01,Papel Toalha FD,10,7.0,Nordeste,Não
2024-09-01,Papel Higiênico 30m,50,5.46,Sul,Não
2024-09-01,Fralda P,76,26.93,Nordeste,Não
2024-09-01,Fralda M,173,28.45,Sul,Sim
2024-09-01,Papel Higiênico 40m,235,6.12,Nordeste,Sim
2024-09-01,Fralda M,56,31.39,Sudeste,Não
2024-09-01,Fralda M,33,28.09,Sudeste,Não
2024-09-01,Papel Toalha FT,15,7.15,Sul,Não
2024-09-01,Papel Higiênico 40m,1,5.88,Sudeste,Não
2024-09-01,Papel Higiênico 30m,6,5.69,Norte,Não
2024-09-01,Fralda P,38,26.44,Sul,Não
2024-09-01,Papel Toalha FD,94,6.68,Sudeste,Não
2024-09-01,Papel Higiênico 30m,56,5.66,Nordeste,Não
2024-09-01,Papel Toalha FT,23,8.46,Sudeste,Sim
2024-09-01,Fralda P,64,27.73,Sudeste,Não
2024-09-01,Lenço Umedecido,2,5.22,Sudeste,Não
2024-09-01,Papel Higiênico 30m,39,5.47,Sudeste,Sim
2024-09-01,Papel Higiênico 30m,17,5.43,Sul,Sim
2024-09-01,Papel Higiênico 30m,7,5.69,Sudeste,Não
2024-09-01,Fralda M,22,26.67,Norte,Sim
2024-09-01,Fralda P,38,24.75,Sudeste,Não
2024-09-01,Papel Toalha FD,24,7.27,Sul,Não
2024-09-01,Papel Higiênico 50m,116,8.0,Nordeste,Não
2024-09-01,Papel Higiênico 30m,45,4.93,Sudeste,Sim
2024-09-01,Lenço Umedecido,9,5.2,Sudeste,Não
2024-09-01,Papel Toalha FD,10,6.6,Sudeste,Não
2024-09-01,Fralda M,16,27.56,Centro-Oeste,Não
2024-09-01,Fralda P,32,26.72,Sudeste,Sim
2024-09-01,Papel Higiênico 30m,24,5.56,Centro-Oeste,Não
2024-09-01,Papel Higiênico 50m,20,7.07,Norte,Não
2024-09-01,Papel Higiênico 40m,17,5.97,Norte,Não
2024-09-01,Fralda G,5,31.43,Sul,Sim
2024-09-01,Papel Toalha FT,20,8.38,Sudeste,Não
2024-09-01,Papel Toalha FT,74,7.6,Norte,Não
2024-09-01,Papel Toalha FT,39,7.77,Sul,Não
2024-09-01,Papel Higiênico 30m,6,5.56,Sudeste,Não
2024-09-01,Papel Toalha FD,3,6.53,Sul,Sim
2024-09-01,Fralda P,67,25.55,Nordeste,Sim
2024-09-01,Papel Toalha FT,8,7.77,Sudeste,Não
2024-09-01,Fralda M,19,28.01,Sudeste,Não
2024-09-01,Papel Toalha FD,23,7.15,Centro-Oeste,Não
2024-09-01,Fralda XG,17,32.32,Norte,Não
2024-09-01,Fralda P,37,26.86,Nordeste,Não
2024-09-01,Papel Higiênico 30m,35,5.78,Sudeste,Não
2024-09-01,Lenço Umedecido,2,4.59,Sul,Não
2024-09-01,Papel Toalha FT,6,8.2,Sudeste,Não
2024-09-01,Papel Higiênico 50m,12,7.65,Sudeste,Não
2024-09-01,Papel Higiênico 30m,17,5.14,Sudeste,Não
2024-09-01,Lenço Umedecido,5,4.6,Sudeste,Não
2024-09-01,Fralda P,112,24.44,Sul,Não
2024-09-01,Fralda P,13,25.54,Sul,Sim
2024-09-01,Papel Higiênico 30m,53,5.66,Sudeste,Não
2024-09-01,Papel Toalha FD,83,6.72,Sul,Não
2024-09-01,Papel Higiênico 30m,72,6.2,Sudeste,Sim
2024-09-01,Papel Higiênico 40m,5,6.78,Nordeste,Não
2024-09-01,Papel Toalha FD,10,7.0,Sudeste,Sim
2024-09-01,Papel Toalha FD,62,7.07,Centro-Oeste,Não
2024-09-01,Papel Higiênico 50m,6,7.72,Sul,Não
2024-09-01,Papel Higiênico 50m,39,8.07,Nordeste,Não
2024-09-01,Papel Higiênico 30m,41,5.66,Norte,Não
2024-09-01,Papel Toalha FT,23,7.99,Sudeste,Não
2024-09-01,Fralda M,37,27.6,Sudeste,Não
2024-09-01,Papel Higiênico 30m,167,4.9,Nordeste,Não
2024-09-01,Papel Higiênico 50m,19,7.04,Sudeste,Não
2024-09-01,Papel Higiênico 30m,18,6.1,Centro-Oeste,Sim
2024-09-01,Papel Toalha FD,11,7.05,Sul,Não
2024-09-01,Fralda XG,69,28.28,Sudeste,Não
2024-09-01,Papel Higiênico 30m,45,5.82,Centro-Oeste,Não
2024-09-01,Papel Toalha FD,25,6.76,Nordeste,Sim
2024-09-01,Fralda M,55,28.52,Sul,Não
2024-09-01,Papel Higiênico 40m,149,6.72,Sul,Não
2024-09-01,Papel Higiênico 30m,48,5.61,Nordeste,Sim
2024-09-01,Papel Higiênico 40m,88,6.44,Centro-Oeste,Não
2024-09-01,Fralda XG,25,32.56,Nordeste,Não
2024-09-01,Papel Toalha FT,84,7.52,Nordeste,Não
2024-09-01,Papel Toalha FD,75,6.57,Sudeste,Não
2024-09-01,Fralda P,2,25.6,Centro-Oeste,Não
2024-09-01,Papel Higiênico 30m,60,5.69,Sudeste,Não
2024-09-01,Papel Higiênico 50m,10,7.14,Nordeste,Não
2024-09-01,Papel Higiênico 40m,47,6.54,Nordeste,Não
2024-09-01,Fralda M,33,27.19,Centro-Oeste,Não
2024-09-01,Papel Higiênico 30m,31,5.68,Sudeste,Não
2024-09-01,Papel Higiênico 30m,2,5.77,Nordeste,Não
2024-09-01,Papel Higiênico 30m,21,5.42,Sudeste,Não
2024-09-01,Fralda XG,56,32.25,Sudeste,Não
2024-09-01,Lenço Umedecido,30,4.72,Nordeste,Não
2024-09-01,Fralda XG,4,29.87,Sudeste,Não
2024-09-01,Papel Higiênico 30m,52,5.29,Nordeste,Não
2024-09-01,Papel Higiênico 40m,61,6.44,Nordeste,Não
2024-09-01,Papel Toalha FD,186,7.11,Sudeste,Não
2024-09-01,Papel Toalha FD,76,6.42,Sudeste,Não
2024-09-01,Papel Toalha FD,14,6.59,Nordeste,Não
2024-09-01,Fralda G,167,30.28,Centro-Oeste,Não
2024-09-01,Papel Toalha FD,90,6.25,Centro-Oeste,Não
2024-09-01,Papel Higiênico 50m,42,7.47,Sul,Não
2024-09-01,Fralda P,3,26.04,Nordeste,Não
2024-09-01,Lenço Umedecido,38,5.28,Centro-Oeste,Não
2024-09-01,Fralda P,12,24.44,Sudeste,Não
2024-09-01,Papel Higiênico 30m,17,5.57,Centro-Oeste,Sim
2024-09-01,Lenço Umedecido,1,5.2,Nordeste,Não
2024-09-01,Papel Higiênico 30m,26,5.67,Sudeste,Sim
2024-09-01,Papel Higiênico 30m,53,5.77,Norte,Não
2024-09-01,Papel Higiênico 30m,124,5.56,Nordeste,Não
2024-09-01,Papel Toalha FD,36,6.81,Norte,Não
2024-09-01,Fralda P,1,27.89,Sul,Não
2024-09-01,Papel Toalha FT,5,8.15,Sul,Não
2024-09-01,Papel Higiênico 40m,107,6.55,Centro-Oeste,Sim
2024-09-01,Fralda M,7,27.62,Norte,Não
2024-09-01,Papel Higiênico 30m,50,4.83,Norte,Não
2024-09-01,Papel Higiênico 50m,3,7.54,Sudeste,Não
2024-09-01,Papel Higiênico 50m,10,8.02,Sudeste,Não
2024-09-01,Papel Higiênico 30m,1,5.51,Sudeste,Não
2024-09-01,Fralda XG,10,28.94,Norte,Não
2024-09-01,Papel Toalha FD,134,6.17,Sudeste,Sim
2024-09-01,Lenço Umedecido,59,4.79,Centro-Oeste,Não
2024-09-01,Papel Higiênico 30m,22,6.04,Sul,Não
2024-09-01,Papel Higiênico 30m,94,5.64,Centro-Oeste,Sim
2024-09-01,Fralda M,145,27.21,Nordeste,Não
2024-09-01,Papel Toalha FT,91,7.52,Nordeste,Não
2024-09-01,Papel Higiênico 30m,70,5.32,Nordeste,Sim
2024-09-01,Papel Higiênico 30m,107,5.13,Sudeste,Não
2024-09-01,Fralda P,99,25.08,Sudeste,Não
2024-09-01,Fralda G,61,29.56,Sudeste,Não
2024-09-01,Fralda P,54,26.7,Sudeste,Sim
2024-09-01,Fralda P,110,22.32,Sudeste,Não
2024-09-01,Papel Higiênico 30m,48,5.61,Norte,Não
2024-09-01,Papel Toalha FD,60,7.19,Sudeste,Sim
2024-09-01,Fralda G,129,29.44,Sudeste,Não
2024-09-01,Fralda M,17,28.02,Sul,Sim
2024-09-01,Papel Toalha FD,74,6.98,Centro-Oeste,Não
2024-09-01,Papel Higiênico 50m,14,7.5,Sul,Sim
2024-09-01,Fralda M,7,27.13,Sul,Não
2024-09-01,Papel Higiênico 30m,15,5.08,Sudeste,Não
2024-09-01,Fralda P,23,27.83,Sudeste,Não
2024-09-01,Papel Higiênico 30m,7,5.3,Sul,Não
2024-09-01,Papel Higiênico 30m,10,5.13,Sul,Não
2024-09-01,Papel Higiênico 30m,11,5.33,Sul,Não
2024-09-01,Papel Toalha FD,15,7.31,Centro-Oeste,Não
2024-09-01,Papel Toalha FD,5,6.56,Centro-Oeste,Não
2024-09-01,Lenço Umedecido,12,5.15,Nordeste,Não
2024-09-01,Lenço Umedecido,25,4.81,Centro-Oeste,Não
2024-09-01,Papel Higiênico 30m,20,5.37,Sudeste,Sim
2024-09-01,Lenço Umedecido,47,4.84,Sudeste,Sim
2024-09-01,Fralda P,19,26.6,Sudeste,Não
2024-09-01,Fralda M,4,25.62,Sudeste,Não
2024-09-01,Lenço Umedecido,34,5.2,Sul,Não
2024-09-01,Papel Higiênico 30m,6,5.62,Centro-Oeste,Não
2024-09-01,Fralda XG,47,31.33,Sudeste,Sim
2024-09-01,Fralda P,10,25.17,Sudeste,Não
2024-09-01,Papel Higiênico 30m,75,5.64,Norte,Sim
2024-09-01,Fralda P,38,26.0,Sul,Não
2024-09-01,Fralda P,9,24.66,Sul,Não
2024-09-01,Lenço Umedecido,59,4.95,Sudeste,Não
2024-09-01,Papel Higiênico 30m,114,5.68,Centro-Oeste,Sim
2024-09-01,Fralda M,124,29.15,Sudeste,Sim
2024-09-01,Papel Higiênico 50m,60,6.79,Sudeste,Não
2024-09-01,Fralda P,61,26.85,Sudeste,Não
2024-09-01,Papel Higiênico 40m,11,6.75,Sudeste,Sim
2024-09-01,Papel Higiênico 50m,9,7.64,Sudeste,Não
2024-09-01,Papel Toalha FD,48,6.67,Sudeste,Não
2024-09-01,Papel Higiênico 30m,82,5.25,Sudeste,Não
2024-09-01,Fralda P,42,26.54,Sudeste,Não
2024-09-01,Fralda P,29,24.6,Sul,Não
2024-09-01,Fralda M,106,29.4,Sudeste,Não
2024-09-01,Fralda M,18,29.66,Sudeste,Não
2024-09-01,Fralda P,6,25.48,Sudeste,Não
2024-09-01,Fralda P,18,26.12,Sul,Sim
2024-09-01,Papel Higiênico 40m,20,6.44,Sudeste,Não
2024-09-01,Papel Higiênico 30m,20,5.52,Sudeste,Não
2024-09-01,Fralda G,35,32.04,Nordeste,Sim
2024-09-01,Papel Higiênico 30m,5,4.9,Sudeste,Sim
2024-09-01,Fralda M,179,27.6,Norte,Não
2024-09-01,Papel Higiênico 30m,113,5.08,Nordeste,Não
2024-09-01,Papel Higiênico 30m,16,5.38,Sudeste,Não
2024-09-01,Papel Higiênico 30m,18,5.45,Sudeste,Não
2024-09-01,Papel Toalha FT,36,7.52,Sudeste,Sim
2024-09-01,Papel Higiênico 30m,4,5.61,Norte,Sim
2024-09-01,Papel Higiênico 30m,28,5.57,Norte,Não
2024-09-01,Fralda M,26,29.81,Nordeste,Não
2024-09-01,Fralda P,132,25.1,Sul,Não
2024-09-01,Papel Higiênico 30m,5,5.48,Sudeste,Não
2024-09-01,Papel Higiênico 40m,45,6.36,Nordeste,Não
2024-09-01,Fralda M,56,27.59,Sudeste,Sim
2024-09-01,Papel Higiênico 40m,147,6.87,Sudeste,Não
2024-09-01,Papel Toalha FD,25,7.33,Sudeste,Não
2024-09-01,Fralda M,35,26.31,Sudeste,Sim
2024-09-01,Papel Higiênico 50m,16,8.11,Nordeste,Não
2024-09-01,Papel Higiênico 40m,31,6.67,Sudeste,Sim
2024-09-01,Papel Higiênico 30m,5,5.6,Sudeste,Não
2024-09-01,Fralda P,87,25.45,Sul,Não
2024-09-01,Papel Toalha FD,14,6.76,Sul,Não
2024-09-01,Fralda P,68,24.26,Sul,Não
2024-09-01,Fralda P,50,26.47,Nordeste,Não
2024-09-01,Lenço Umedecido,28,5.01,Sul,Não
2024-09-01,Papel Higiênico 40m,12,6.37,Sudeste,Não
2024-09-01,Papel Toalha FD,32,6.97,Sudeste,Sim
2024-09-01,Lenço Umedecido,74,4.97,Sudeste,Não
2024-09-01,Papel Higiênico 50m,40,7.5,Sudeste,Sim
2024-09-01,Papel Toalha FT,15,7.79,Sudeste,Não
2024-09-01,Fralda P,22,27.07,Sudeste,Não
2024-09-01,Papel Higiênico 30m,9,5.62,Sul,Não
2024-09-01,Fralda G,4,30.51,Sul,Sim
2024-09-01,Papel Toalha FT,43,7.37,Sudeste,Não
2024-09-01,Papel Higiênico 30m,9,5.15,Sudeste,Não
2024-09-01,Fralda G,44,28.92,Sul,Sim
2024-09-01,Papel Higiênico 40m,106,6.61,Sudeste,Não
2024-09-01,Papel Higiênico 30m,41,5.65,Sudeste,Não
2024-09-01,Papel Higiênico 40m,36,6.54,Sudeste,Não
2024-09-01,Fralda G,34,31.26,Sul,Sim
2024-09-01,Papel Higiênico 30m,37,5.1,Centro-Oeste,Não
2024-09-01,Papel Toalha FD,9,6.82,Norte,Não
2024-09-01,Papel Toalha FD,59,7.19,Sudeste,Não
2024-09-01,Papel Toalha FT,13,7.47,Sudeste,Não
2024-09-01,Fralda P,43,25.98,Sudeste,Não
2024-09-01,Lenço Umedecido,19,5.09,Nordeste,Não
2024-09-01,Papel Toalha FD,12,6.58,Sudeste,Não
2024-09-01,Papel Higiênico 30m,38,5.67,Sul,Não
2024-09-01,Fralda G,89,29.47,Sudeste,Sim
2024-09-01,Fralda G,55,32.28,Sul,Não
2024-09-01,Papel Higiênico 50m,28,7.53,Sudeste,Não
2024-09-01,Papel Higiênico 40m,58,6.44,Sudeste,Não
2024-09-01,Papel Toalha FD,25,6.72,Nordeste,Não
2024-09-01,Papel Higiênico 50m,59,7.63,Centro-Oeste,Não
2024-09-01,Papel Higiênico 30m,21,5.5,Sul,Sim
2024-09-01,Papel Higiênico 40m,99,6.4,Norte,Não
2024-09-01,Papel Higiênico 30m,5,5.37,Sul,Não
2024-09-01,Papel Higiênico 30m,36,5.38,Nordeste,Não
2024-09-01,Papel Higiênico 40m,37,6.28,Nordeste,Não
2024-09-01,Fralda P,53,27.01,Sul,Sim
2024-09-01,Lenço Umedecido,14,5.17,Sudeste,Não
2024-09-01,Fralda M,14,29.89,Norte,Não
2024-09-01,Fralda P,124,24.66,Nordeste,Sim
2024-09-01,Papel Higiênico 30m,69,5.35,Sul,Não
2024-09-01,Fralda XG,30,29.55,Sul,Sim
2024-09-01,Papel Toalha FD,248,6.35,Sudeste,Não
2024-09-01,Papel Higiênico 30m,8,5.59,Sul,Não
2024-09-01,Papel Higiênico 50m,46,7.79,Sudeste,Não
2024-09-01,Papel Higiênico 30m,31,5.5,Nordeste,Não
2024-09-01,Lenço Umedecido,13,5.05,Sul,Não
2024-09-01,Fralda M,68,28.44,Sudeste,Não
2024-09-01,Fralda XG,47,33.08,Sudeste,Sim
2024-09-01,Papel Higiênico 40m,62,6.86,Sudeste,Sim
2024-09-01,Fralda M,12,25.72,Sudeste,Não
2024-09-01,Fralda P,18,26.21,Sul,Não
2024-09-01,Papel Higiênico 30m,112,5.3,Sul,Não
2024-09-01,Fralda M,15,29.54,Sudeste,Não
2024-09-01,Papel Higiênico 40m,17,7.02,Nordeste,Sim
2024-09-01,Fralda G,34,31.29,Sudeste,Não
2024-09-01,Papel Toalha FD,13,6.66,Sudeste,Não
2024-09-01,Papel Higiênico 30m,2,5.73,Norte,Não
2024-09-01,Lenço Umedecido,18,4.8,Norte,Não
2024-09-01,Fralda M,39,28.19,Sul,Não
2024-09-01,Papel Higiênico 30m,30,5.64,Sudeste,Não
2024-09-01,Papel Higiênico 30m,13,5.42,Sudeste,Sim
2024-09-01,Papel Higiênico 30m,36,6.08,Sudeste,Não
2024-09-01,Papel Higiênico 30m,73,5.65,Nordeste,Não
2024-09-01,Papel Higiênico 30m,37,5.46,Sudeste,Não
2024-09-01,Papel Higiênico 50m,19,7.61,Nordeste,Não
2024-09-01,Papel Toalha FD,9,6.97,Sudeste,Não
2024-09-01,Lenço Umedecido,35,4.6,Sudeste,Não
2024-09-01,Fralda G,114,30.27,Centro-Oeste,Sim
2024-09-01,Papel Toalha FT,168,7.5,Sudeste,Não
2024-09-01,Lenço Umedecido,17,5.04,Sudeste,Não
2024-09-01,Lenço Umedecido,23,4.91,Centro-Oeste,Não
2024-09-01,Fralda G,3,29.82,Sul,Não
2024-09-01,Papel Higiênico 30m,30,5.46,Nordeste,Não
2024-09-01,Papel Higiênico 30m,29,5.57,Sudeste,Não
2024-09-01,Fralda G,11,29.46,Sudeste,Não
2024-09-01,Papel Higiênico 30m,51,5.32,Sudeste,Não
2024-09-01,Fralda P,39,25.82,Sudeste,Não
2024-09-01,Papel Toalha FD,2,6.26,Nordeste,Não
2024-09-01,Lenço Umedecido,60,5.01,Sul,Não
2024-09-01,Fralda XG,18,32.27,Sudeste,Não
2024-09-01,Papel Toalha FD,43,7.54,Sul,Não
2024-09-01,Papel Toalha FT,24,7.92,Sudeste,Não
2024-09-01,Papel Higiênico 50m,4,7.9,Sudeste,Não
2024-09-01,Fralda M,6,28.4,Nordeste,Não
2024-09-01,Papel Higiênico 30m,85,5.62,Sudeste,Sim
2024-09-01,Papel Toalha FD,103,6.66,Nordeste,Não
2024-09-01,Papel Higiênico 30m,14,5.47,Sul,Sim
2024-09-01,Papel Higiênico 30m,50,5.56,Sudeste,Não
2024-09-01,Papel Higiênico 30m,31,5.26,Norte,Não
2024-09-01,Papel Higiênico 50m,19,7.45,Sudeste,Não
2024-09-01,Papel Toalha FD,102,6.84,Sul,Não
2024-09-01,Papel Toalha FT,27,7.4,Centro-Oeste,Sim
2024-09-01,Fralda XG,39,30.13,Nordeste,Sim
2024-09-01,Papel Higiênico 40m,6,6.58,Sudeste,Não
2024-09-01,Papel Higiênico 30m,34,5.58,Sudeste,Não
2024-09-01,Fralda G,36,33.26,Nordeste,Sim
2024-09-01,Papel Higiênico 30m,16,5.76,Sul,Não
2024-09-01,Papel Higiênico 30m,20,5.0,Nordeste,Não
2024-09-01,Papel Higiênico 40m,38,6.93,Sudeste,Não
2024-09-01,Papel Higiênico 30m,26,5.67,Norte,Sim
2024-09-01,Papel Higiênico 40m,36,6.21,Nordeste,Não
2024-09-01,Fralda G,13,29.84,Sudeste,Sim
2024-09-01,Papel Higiênico 30m,2,5.88,Sudeste,Sim
2024-09-01,Papel Higiênico 30m,37,5.6,Norte,Não
2024-09-01,Fralda P,63,26.97,Sudeste,Não
2024-09-01,Fralda M,10,23.47,Nordeste,Não
2024-09-01,Papel Higiênico 30m,78,5.58,Sudeste,Não
2024-09-01,Fralda G,75,28.31,Sudeste,Não
2024-09-01,Fralda M,39,29.69,Sudeste,Não
2024-09-01,Papel Toalha FD,12,7.11,Nordeste,Sim
2024-09-01,Papel Higiênico 40m,6,6.59,Nordeste,Não
2024-09-01,Fralda M,68,28.04,Sudeste,Não
2024-09-01,Papel Higiênico 30m,38,5.27,Norte,Sim
2024-09-01,Lenço Umedecido,39,5.03,Sul,Não
2024-09-01,Fralda G,86,26.23,Sul,Não
2024-09-01,Papel Higiênico 40m,20,6.46,Sudeste,Não
2024-09-01,Fralda M,10,28.8,Sul,Sim
2024-09-01,Fralda M,23,28.13,Nordeste,Não
2024-09-01,Papel Higiênico 30m,38,5.72,Sul,Não
2024-09-01,Papel Higiênico 50m,14,7.83,Sul,Não
2024-09-01,Papel Higiênico 30m,26,5.7,Sul,Não
2024-09-01,Fralda M,58,26.01,Sudeste,Não
2024-09-01,Papel Higiênico 30m,10,5.56,Sudeste,Sim
2024-09-01,Lenço Umedecido,50,5.09,Centro-Oeste,Não
2024-09-01,Papel Toalha FD,5,6.45,Sul,Não
2024-09-01,Papel Higiênico 30m,36,5.4,Norte,Não
2024-09-01,Fralda P,82,25.89,Sul,Não
2024-09-01,Papel Higiênico 30m,38,5.73,Centro-Oeste,Não
2024-09-01,Papel Higiênico 40m,19,6.43,Sul,Não
2024-09-01,Papel Higiênico 40m,82,6.24,Centro-Oeste,Não
2024-09-01,Fralda M,75,27.01,Sul,Não
2024-09-01,Papel Higiênico 30m,72,5.52,Sudeste,Não
2024-09-01,Papel Toalha FT,88,7.86,Nordeste,Não
2024-09-01,Lenço Umedecido,20,4.76,Sudeste,Não
2024-09-01,Papel Toalha FT,46,8.3,Sudeste,Não
2024-09-01,Papel Higiênico 30m,34,5.83,Sudeste,Não
2024-09-01,Papel Higiênico 30m,7,5.33,Sudeste,Não
2024-09-01,Papel Toalha FD,89,7.13,Sudeste,Não
2024-09-01,Papel Higiênico 40m,8,6.94,Centro-Oeste,Não
2024-09-01,Fralda G,95,29.13,Sul,Não
2024-09-01,Papel Higiênico 30m,243,5.51,Sul,Não
2024-09-01,Papel Higiênico 40m,6,6.5,Centro-Oeste,Não
2024-09-01,Papel Higiênico 30m,102,5.82,Norte,Não
2024-09-01,Lenço Umedecido,37,4.99,Sudeste,Não
2024-09-01,Papel Toalha FD,53,7.17,Sudeste,Não
2024-09-01,Fralda G,24,27.58,Sul,Sim
2024-09-01,Papel Toalha FD,30,6.67,Sul,Não
2024-09-01,Fralda XG,13,30.61,Nordeste,Não
2024-09-01,Fralda P,33,26.88,Sudeste,Sim
2024-09-01,Papel Higiênico 50m,66,7.51,Norte,Não
2024-09-01,Papel Higiênico 40m,10,6.8,Sul,Não
2024-09-01,Fralda P,38,27.85,Sul,Não
2024-09-01,Papel Higiênico 40m,31,6.44,Sudeste,Não
2024-09-01,Papel Higiênico 50m,22,7.62,Sudeste,Não
2024-09-01,Papel Toalha FT,35,8.15,Sudeste,Não
2024-09-01,Papel Higiênico 30m,52,5.87,Sudeste,Não
2024-09-01,Papel Higiênico 30m,10,5.53,Centro-Oeste,Sim
2024-09-01,Lenço Umedecido,14,5.05,Sudeste,Não
2024-09-01,Fralda P,59,25.44,Sudeste,Não
2024-09-01,Fralda XG,100,32.69,Sudeste,Sim
2024-09-01,Papel Higiênico 30m,67,5.38,Norte,Não
2024-09-01,Papel Higiênico 30m,148,5.55,Sul,Não
2024-09-01,Papel Higiênico 40m,38,6.35,Sul,Não
2024-09-01,Papel Toalha FT,12,7.33,Sul,Não
2024-09-01,Papel Higiênico 30m,32,5.57,Sudeste,Não
2024-09-01,Lenço Umedecido,13,5.01,Sul,Não
2024-09-01,Papel Higiênico 30m,80,5.52,Norte,Não
2024-09-01,Fralda P,13,24.51,Sul,Não
2024-09-01,Papel Toalha FD,26,6.78,Centro-Oeste,Não
2024-09-01,Fralda P,202,26.85,Norte,Não
2024-09-01,Papel Higiênico 40m,6,6.36,Sudeste,Não
2024-09-01,Papel Higiênico 30m,99,5.95,Sudeste,Sim
2024-09-01,Lenço Umedecido,86,5.01,Sudeste,Não
2024-09-01,Lenço Umedecido,41,4.47,Nordeste,Não
2024-09-01,Papel Higiênico 30m,54,5.68,Norte,Sim
2024-09-01,Papel Higiênico 30m,29,5.6,Sudeste,Não
2024-09-01,Fralda G,79,30.61,Sudeste,Não
2024-09-01,Papel Toalha FD,24,6.72,Sudeste,Não
2024-09-01,Papel Higiênico 50m,4,7.24,Sudeste,Não
2024-09-01,Papel Toalha FT,61,7.89,Sudeste,Sim
2024-09-01,Lenço Umedecido,23,4.54,Nordeste,Sim
2024-09-01,Fralda P,8,26.74,Sudeste,Não
2024-09-01,Fralda M,140,26.37,Sudeste,Não
2024-09-01,Papel Higiênico 30m,12,5.51,Sul,Não
2024-09-01,Papel Higiênico 50m,108,6.87,Nordeste,Não
2024-09-01,Papel Higiênico 30m,3,5.15,Nordeste,Não
2024-09-01,Papel Higiênico 30m,31,5.33,Sudeste,Não
2024-09-01,Papel Higiênico 50m,18,6.98,Sudeste,Não
2024-09-01,Papel Higiênico 40m,43,5.98,Sudeste,Não
2024-09-01,Papel Higiênico 40m,23,6.35,Sudeste,Não
2024-09-01,Papel Higiênico 40m,1,6.02,Sudeste,Não
2024-09-01,Lenço Umedecido,53,4.85,Sudeste,Não
2024-09-01,Fralda P,44,25.81,Sul,Sim
2024-09-01,Fralda P,7,26.44,Centro-Oeste,Não
2024-09-01,Papel Toalha FD,10,7.12,Sul,Não
2024-09-01,Papel Higiênico 30m,13,6.37,Nordeste,Não
2024-09-01,Papel Higiênico 30m,106,5.1,Norte,Não
2024-09-01,Fralda XG,54,33.49,Norte,Sim
2024-09-01,Papel Toalha FD,16,6.48,Sudeste,Não
2024-09-01,Fralda M,1,28.18,Sudeste,Sim
2024-09-01,Papel Higiênico 30m,104,6.04,Sul,Não
2024-09-01,Papel Higiênico 30m,50,5.83,Sudeste,Não
2024-09-01,Fralda G,16,28.33,Sudeste,Não
2024-09-01,Fralda M,4,28.27,Sudeste,Não
2024-09-01,Papel Higiênico 30m,47,5.29,Sudeste,Não
2024-09-01,Papel Higiênico 40m,34,6.32,Nordeste,Não
2024-09-01,Papel Higiênico 30m,8,5.23,Norte,Sim
2024-09-01,Lenço Umedecido,97,5.08,Sudeste,Não
2024-09-01,Fralda P,157,25.81,Sul,Não
2024-09-01,Lenço Umedecido,3,4.87,Sudeste,Não
2024-09-01,Fralda P,9,23.2,Sudeste,Não
2024-09-01,Lenço Umedecido,7,4.92,Nordeste,Não
2024-09-01,Papel Higiênico 30m,16,5.95,Centro-Oeste,Sim
2024-09-01,Papel Toalha FT,32,7.89,Sudeste,Não
2024-09-01,Fralda P,9,26.2,Nordeste,Não
2024-09-01,Fralda XG,96,30.69,Sul,Não
2024-09-01,Fralda XG,26,32.56,Centro-Oeste,Não
2024-09-01,Lenço Umedecido,57,4.72,Sudeste,Não
2024-09-01,Lenço Umedecido,6,5.09,Sudeste,Não
2024-09-01,Papel Higiênico 30m,95,5.47,Sudeste,Não
2024-09-01,Papel Higiênico 40m,45,6.86,Centro-Oeste,Não
2024-09-01,Papel Higiênico 50m,19,7.55,Sudeste,Não
2024-09-01,Lenço Umedecido,6,4.43,Sudeste,Sim
2024-09-01,Papel Toalha FD,9,7.11,Centro-Oeste,Não
2024-09-01,Fralda G,21,29.19,Sudeste,Sim
2024-09-01,Papel Higiênico 30m,16,5.82,Centro-Oeste,Não
2024-09-01,Papel Toalha FT,6,7.96,Sudeste,Não
2024-09-01,Fralda G,31,30.81,Sudeste,Não
2024-09-01,Papel Higiênico 30m,26,5.67,Sudeste,Não
2024-09-01,Lenço Umedecido,10,4.85,Sudeste,Não
2024-09-01,Lenço Umedecido,16,4.5,Sul,Não
2024-09-01,Fralda M,24,31.05,Sudeste,Sim
2024-09-01,Fralda P,81,27.54,Sul,Sim
2024-09-01,Papel Higiênico 30m,57,5.17,Centro-Oeste,Não
